condition,response,bot_sentence,bot_question,check_index,property,tested_on,correct,workerid
memory_check,0,NA,NA,9,expensive house,1,0,workerid_0207
botcaptcha,Jennifer,"James says to Jennifer: It's a beautiful day, isn't it?",Who is James talking to?,NA,NA,NA,NA,workerid_0208
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0208
memory_check,1,NA,NA,0,loud finch,1,1,workerid_0208
memory_check,0,NA,NA,1,slow car,1,0,workerid_0208
memory_check,0,NA,NA,2,dark dahlia,1,0,workerid_0208
memory_check,0,NA,NA,3,quiet electric car,1,0,workerid_0208
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0208
memory_check,1,NA,NA,5,quiet woodpecker,1,1,workerid_0208
memory_check,0,NA,NA,6,beautiful watch,0,1,workerid_0208
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0208
memory_check,0,NA,NA,8,shiny necklace,0,1,workerid_0208
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0208
botcaptcha,susan,"David says to Susan: It's a beautiful day, isn't it?",Who is David talking to?,NA,NA,NA,NA,workerid_0209
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0209
memory_check,1,NA,NA,0,quiet village,1,1,workerid_0209
memory_check,1,NA,NA,1,quiet sailboat,1,1,workerid_0209
memory_check,0,NA,NA,2,beautiful watch,0,1,workerid_0209
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0209
memory_check,0,NA,NA,4,wild animal,0,1,workerid_0209
memory_check,1,NA,NA,5,big chihuahua,1,1,workerid_0209
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0209
memory_check,1,NA,NA,7,weak wall paint,1,1,workerid_0209
memory_check,0,NA,NA,8,green shirt,0,1,workerid_0209
memory_check,1,NA,NA,9,light feather,1,1,workerid_0209
botcaptcha,Sarah,"James says to Sarah: It's a beautiful day, isn't it?",Who is James talking to?,NA,NA,NA,NA,workerid_0210
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0210
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0210
memory_check,1,NA,NA,1,narrow downtown street,1,1,workerid_0210
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0210
memory_check,0,NA,NA,3,beautiful watch,0,1,workerid_0210
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0210
memory_check,1,NA,NA,5,quick adult,1,1,workerid_0210
memory_check,1,NA,NA,6,cheap salt,1,1,workerid_0210
memory_check,1,NA,NA,7,expensive bottle of top-shelf liquor,1,1,workerid_0210
memory_check,1,NA,NA,8,wide fox den,1,1,workerid_0210
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0210
botcaptcha,patricia,"William says to Patricia: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0211
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0211
memory_check,1,NA,NA,0,short basketball player,1,1,workerid_0211
memory_check,1,NA,NA,1,fast plane,1,1,workerid_0211
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0211
memory_check,0,NA,NA,3,wild animal,0,1,workerid_0211
memory_check,0,NA,NA,4,shiny necklace,0,1,workerid_0211
memory_check,1,NA,NA,5,cold milkshake,1,1,workerid_0211
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0211
memory_check,1,NA,NA,7,light fish,1,1,workerid_0211
memory_check,1,NA,NA,8,quiet bass guitar,1,1,workerid_0211
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0211
botcaptcha,Patricia,"Charles says to Patricia: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0212
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0212
memory_check,0,NA,NA,0,green shirt,0,1,workerid_0212
memory_check,1,NA,NA,1,light poodle,1,1,workerid_0212
memory_check,1,NA,NA,2,big peach,1,1,workerid_0212
memory_check,1,NA,NA,3,wide street,1,1,workerid_0212
memory_check,1,NA,NA,4,soft piece of chocolate,1,1,workerid_0212
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0212
memory_check,0,NA,NA,6,wild animal,0,1,workerid_0212
memory_check,1,NA,NA,7,cheap sneakers,1,1,workerid_0212
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0212
memory_check,0,NA,NA,9,shiny necklace,0,1,workerid_0212
botcaptcha,patricia,"Robert says to Patricia: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0213
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0213
memory_check,0,NA,NA,0,wild animal,0,1,workerid_0213
memory_check,0,NA,NA,1,beautiful watch,0,1,workerid_0213
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0213
memory_check,1,NA,NA,3,slow car,1,1,workerid_0213
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0213
memory_check,1,NA,NA,5,slow motorcycle,1,1,workerid_0213
memory_check,1,NA,NA,6,quiet car,1,1,workerid_0213
memory_check,1,NA,NA,7,wide stream,1,1,workerid_0213
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0213
memory_check,1,NA,NA,9,expensive saffron,1,1,workerid_0213
botcaptcha,sarah,"Thomas says to Sarah: It's a beautiful day, isn't it?",Who is Thomas talking to?,NA,NA,NA,NA,workerid_0214
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0214
memory_check,1,NA,NA,0,quiet library,1,1,workerid_0214
memory_check,1,NA,NA,1,wild animal,0,0,workerid_0214
memory_check,1,NA,NA,2,fast helicopter,1,1,workerid_0214
memory_check,1,NA,NA,3,soft tomato,1,1,workerid_0214
memory_check,0,NA,NA,4,beautiful watch,0,1,workerid_0214
memory_check,0,NA,NA,5,green shirt,0,1,workerid_0214
memory_check,1,NA,NA,6,wide fox den,1,1,workerid_0214
memory_check,0,NA,NA,7,shiny necklace,0,1,workerid_0214
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0214
memory_check,1,NA,NA,9,strong rain shower,1,1,workerid_0214
botcaptcha,margaret,"Robert says to Margaret: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0215
warm_up,compared to others,NA,NA,0,tall,Empire State Building,0,workerid_0215
memory_check,0,NA,NA,0,loud fish,1,0,workerid_0215
memory_check,0,NA,NA,1,wild animal,0,1,workerid_0215
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0215
memory_check,0,NA,NA,3,noisy village,1,0,workerid_0215
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0215
memory_check,1,NA,NA,5,soft tomato,1,1,workerid_0215
memory_check,0,NA,NA,6,strong wrestler,1,0,workerid_0215
memory_check,1,NA,NA,7,purple guitar,0,0,workerid_0215
memory_check,0,NA,NA,8,beautiful watch,0,1,workerid_0215
memory_check,1,NA,NA,9,quiet electric car,1,1,workerid_0215
botcaptcha,margaret,"Charles says to Margaret: It's a beautiful day, isn't it?",Who is Charles talking to?,NA,NA,NA,NA,workerid_0216
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0216
memory_check,1,NA,NA,0,slow sloth,1,1,workerid_0216
memory_check,0,NA,NA,1,green shirt,0,1,workerid_0216
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0216
memory_check,1,NA,NA,3,wide fox den,1,1,workerid_0216
memory_check,1,NA,NA,4,cheap coat,1,1,workerid_0216
memory_check,1,NA,NA,5,soft piece of chocolate,1,1,workerid_0216
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0216
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0216
memory_check,1,NA,NA,8,short golfer,1,1,workerid_0216
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0216
botcaptcha,linda,"David says to Linda: It's a beautiful day, isn't it?",Who is David talking to?,NA,NA,NA,NA,workerid_0217
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0217
memory_check,1,NA,NA,0,loud tractor,1,1,workerid_0217
memory_check,0,NA,NA,1,shiny necklace,0,1,workerid_0217
memory_check,0,NA,NA,2,purple guitar,0,1,workerid_0217
memory_check,0,NA,NA,3,wild animal,0,1,workerid_0217
memory_check,1,NA,NA,4,hard blanket,1,1,workerid_0217
memory_check,1,NA,NA,5,soft wood,1,1,workerid_0217
memory_check,1,NA,NA,6,weak golfer,1,1,workerid_0217
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0217
memory_check,1,NA,NA,8,heavy elephant,1,1,workerid_0217
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0217
botcaptcha,elizabeth,"Richard says to Elizabeth: It's a beautiful day, isn't it?",Who is Richard talking to?,NA,NA,NA,NA,workerid_0218
warm_up,buildings ,NA,NA,0,tall,Empire State Building,1,workerid_0218
memory_check,1,NA,NA,0,expensive bottle of wine,1,1,workerid_0218
memory_check,0,NA,NA,1,purple guitar,0,1,workerid_0218
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0218
memory_check,1,NA,NA,3,dark pen,1,1,workerid_0218
memory_check,1,NA,NA,4,soft cotton,1,1,workerid_0218
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0218
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0218
memory_check,1,NA,NA,7,wide front gate,1,1,workerid_0218
memory_check,1,NA,NA,8,loud powerboat,1,1,workerid_0218
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0218
botcaptcha,Patricia,"Michael says to Patricia: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0219
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0219
memory_check,0,NA,NA,0,wild animal,0,1,workerid_0219
memory_check,1,NA,NA,1,short sunflower,1,1,workerid_0219
memory_check,1,NA,NA,2,short smartcar,1,1,workerid_0219
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0219
memory_check,1,NA,NA,4,dark spaniel,1,1,workerid_0219
memory_check,1,NA,NA,5,cheap steak,1,1,workerid_0219
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0219
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0219
memory_check,1,NA,NA,8,light pencil,1,1,workerid_0219
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0219
botcaptcha,Patricia,"Joseph says to Patricia: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0220
warm_up,all small,NA,NA,0,tall,Empire State Building,0,workerid_0220
memory_check,0,NA,NA,0,green shirt,0,1,workerid_0220
memory_check,0,NA,NA,1,heavy laptop,1,0,workerid_0220
memory_check,0,NA,NA,2,shiny necklace,0,1,workerid_0220
memory_check,1,NA,NA,3,tall basketball player,1,1,workerid_0220
memory_check,0,NA,NA,4,wild animal,0,1,workerid_0220
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0220
memory_check,1,NA,NA,6,short tulip,1,1,workerid_0220
memory_check,1,NA,NA,7,narrow bear den,1,1,workerid_0220
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0220
memory_check,0,NA,NA,9,expensive gold,1,0,workerid_0220
botcaptcha,linda,"David says to Linda: It's a beautiful day, isn't it?",Who is David talking to?,NA,NA,NA,NA,workerid_0221
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0221
memory_check,1,NA,NA,0,dark dahlia,1,1,workerid_0221
memory_check,0,NA,NA,1,beautiful watch,0,1,workerid_0221
memory_check,1,NA,NA,2,light dusk,1,1,workerid_0221
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0221
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0221
memory_check,1,NA,NA,5,long mouse,1,1,workerid_0221
memory_check,0,NA,NA,6,shiny necklace,0,1,workerid_0221
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0221
memory_check,1,NA,NA,8,hard cotton,1,1,workerid_0221
memory_check,1,NA,NA,9,soft blanket,1,1,workerid_0221
botcaptcha,elizabeth,"John says to Elizabeth: It's a beautiful day, isn't it?",Who is John talking to?,NA,NA,NA,NA,workerid_0222
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0222
memory_check,1,NA,NA,0,cheap pork,1,1,workerid_0222
memory_check,1,NA,NA,1,big oven,1,1,workerid_0222
memory_check,1,NA,NA,2,shiny necklace,0,0,workerid_0222
memory_check,1,NA,NA,3,purple guitar,0,0,workerid_0222
memory_check,1,NA,NA,4,wild animal,0,0,workerid_0222
memory_check,1,NA,NA,5,cold soup,1,1,workerid_0222
memory_check,0,NA,NA,6,beautiful watch,0,1,workerid_0222
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0222
memory_check,1,NA,NA,8,dark dusk,1,1,workerid_0222
memory_check,1,NA,NA,9,heavy stick,1,1,workerid_0222
botcaptcha,susan,"Richard says to Susan: It's a beautiful day, isn't it?",Who is Richard talking to?,NA,NA,NA,NA,workerid_0223
warm_up,building,NA,NA,0,tall,Empire State Building,1,workerid_0223
memory_check,0,NA,NA,0,slow instant pot,1,0,workerid_0223
memory_check,0,NA,NA,1,heavy printer,1,0,workerid_0223
memory_check,0,NA,NA,2,expensive saffron,1,0,workerid_0223
memory_check,0,NA,NA,3,narrow mouse den,1,0,workerid_0223
memory_check,0,NA,NA,4,shiny necklace,0,1,workerid_0223
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0223
memory_check,0,NA,NA,6,light tiger,1,0,workerid_0223
memory_check,0,NA,NA,7,green shirt,0,1,workerid_0223
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0223
memory_check,1,NA,NA,9,beautiful watch,0,0,workerid_0223
botcaptcha,Elizabeth,"William says to Elizabeth: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0224
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0224
memory_check,1,NA,NA,0,heavy printer,1,1,workerid_0224
memory_check,1,NA,NA,1,heavy watermelon,1,1,workerid_0224
memory_check,1,NA,NA,2,light black paint,1,1,workerid_0224
memory_check,1,NA,NA,3,long podcast episode,1,1,workerid_0224
memory_check,0,NA,NA,4,green shirt,0,1,workerid_0224
memory_check,0,NA,NA,5,beautiful watch,0,1,workerid_0224
memory_check,1,NA,NA,6,light seagull,1,1,workerid_0224
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0224
memory_check,0,NA,NA,8,purple guitar,0,1,workerid_0224
memory_check,0,NA,NA,9,shiny necklace,0,1,workerid_0224
botcaptcha,jennifer,"William says to Jennifer: It's a beautiful day, isn't it?",Who is William talking to?,NA,NA,NA,NA,workerid_0225
warm_up,buildings ,NA,NA,0,tall,Empire State Building,1,workerid_0225
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0225
memory_check,0,NA,NA,1,green shirt,0,1,workerid_0225
memory_check,1,NA,NA,2,expensive Japanese restaurant,1,1,workerid_0225
memory_check,1,NA,NA,3,tall bonsai tree,1,1,workerid_0225
memory_check,1,NA,NA,4,cold salad,1,1,workerid_0225
memory_check,0,NA,NA,5,purple guitar,0,1,workerid_0225
memory_check,1,NA,NA,6,wild animal,0,0,workerid_0225
memory_check,1,NA,NA,7,quiet library,1,1,workerid_0225
memory_check,0,NA,NA,8,beautiful watch,0,1,workerid_0225
memory_check,1,NA,NA,9,hot muffin,1,1,workerid_0225
botcaptcha,elizabeth,"David says to Elizabeth: It's a beautiful day, isn't it?",Who is David talking to?,NA,NA,NA,NA,workerid_0226
warm_up,other buildings,NA,NA,0,tall,Empire State Building,1,workerid_0226
memory_check,1,NA,NA,0,expensive house,1,1,workerid_0226
memory_check,1,NA,NA,1,beautiful watch,0,0,workerid_0226
memory_check,1,NA,NA,2,short mouse,1,1,workerid_0226
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0226
memory_check,1,NA,NA,4,cold summer,1,1,workerid_0226
memory_check,1,NA,NA,5,quiet rooster,1,1,workerid_0226
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0226
memory_check,0,NA,NA,7,purple guitar,0,1,workerid_0226
memory_check,1,NA,NA,8,weak teenager,1,1,workerid_0226
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0226
botcaptcha,Mary,"Joseph says to Mary: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0227
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0227
memory_check,1,NA,NA,0,small shark,1,1,workerid_0227
memory_check,0,NA,NA,1,beautiful watch,0,1,workerid_0227
memory_check,0,NA,NA,2,purple guitar,0,1,workerid_0227
memory_check,0,NA,NA,3,green shirt,0,1,workerid_0227
memory_check,1,NA,NA,4,expensive Chinese restaurant,1,1,workerid_0227
memory_check,0,NA,NA,5,wild animal,0,1,workerid_0227
memory_check,1,NA,NA,6,light parrot,1,1,workerid_0227
memory_check,1,NA,NA,7,soft cotton,1,1,workerid_0227
memory_check,0,NA,NA,8,shiny necklace,0,1,workerid_0227
memory_check,1,NA,NA,9,hard bedboard,1,1,workerid_0227
botcaptcha,linda,"Michael says to Linda: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0228
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0228
memory_check,1,NA,NA,0,tall skyscraper,1,1,workerid_0228
memory_check,1,NA,NA,1,cheap pork,1,1,workerid_0228
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0228
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0228
memory_check,1,NA,NA,4,quiet car,1,1,workerid_0228
memory_check,1,NA,NA,5,dark cheesecake,1,1,workerid_0228
memory_check,1,NA,NA,6,wild animal,0,0,workerid_0228
memory_check,1,NA,NA,7,cold winter,1,1,workerid_0228
memory_check,1,NA,NA,8,shiny necklace,0,0,workerid_0228
memory_check,0,NA,NA,9,beautiful watch,0,1,workerid_0228
botcaptcha,Elizabeth,"Robert says to Elizabeth: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0229
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0229
memory_check,0,NA,NA,0,purple guitar,0,1,workerid_0229
memory_check,1,NA,NA,1,long highway,1,1,workerid_0229
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0229
memory_check,0,NA,NA,3,beautiful watch,0,1,workerid_0229
memory_check,1,NA,NA,4,narrow country lane,1,1,workerid_0229
memory_check,0,NA,NA,5,shiny necklace,0,1,workerid_0229
memory_check,1,NA,NA,6,slow elephant,1,1,workerid_0229
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0229
memory_check,1,NA,NA,8,strong teenager,1,1,workerid_0229
memory_check,1,NA,NA,9,light pencil,1,1,workerid_0229
botcaptcha,Mary,"Robert says to Mary: It's a beautiful day, isn't it?",Who is Robert talking to?,NA,NA,NA,NA,workerid_0230
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0230
memory_check,1,NA,NA,0,slow adult,1,1,workerid_0230
memory_check,1,NA,NA,1,quiet cat,1,1,workerid_0230
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0230
memory_check,1,NA,NA,3,shiny necklace,0,0,workerid_0230
memory_check,0,NA,NA,4,purple guitar,0,1,workerid_0230
memory_check,1,NA,NA,5,expensive chicken,1,1,workerid_0230
memory_check,1,NA,NA,6,dark blue paint,1,1,workerid_0230
memory_check,1,NA,NA,7,cheap saffron,1,1,workerid_0230
memory_check,0,NA,NA,8,beautiful watch,0,1,workerid_0230
memory_check,0,NA,NA,9,wild animal,0,1,workerid_0230
botcaptcha,linda,"Richard says to Linda: It's a beautiful day, isn't it?",Who is Richard talking to?,NA,NA,NA,NA,workerid_0231
warm_up,building,NA,NA,0,tall,Empire State Building,1,workerid_0231
memory_check,1,NA,NA,0,quiet ukelele,1,1,workerid_0231
memory_check,0,NA,NA,1,beautiful watch,0,1,workerid_0231
memory_check,0,NA,NA,2,green shirt,0,1,workerid_0231
memory_check,0,NA,NA,3,purple guitar,0,1,workerid_0231
memory_check,0,NA,NA,4,shiny necklace,0,1,workerid_0231
memory_check,1,NA,NA,5,light rose,1,1,workerid_0231
memory_check,1,NA,NA,6,wild animal,0,0,workerid_0231
memory_check,1,NA,NA,7,quiet owl,1,1,workerid_0231
memory_check,1,NA,NA,8,cheap Chinese restaurant,1,1,workerid_0231
memory_check,1,NA,NA,9,narrow street,1,1,workerid_0231
botcaptcha,Barbara,"Joseph says to Barbara: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0232
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0232
memory_check,0,NA,NA,0,purple guitar,0,1,workerid_0232
memory_check,1,NA,NA,1,quiet finch,1,1,workerid_0232
memory_check,1,NA,NA,2,light blue paint,1,1,workerid_0232
memory_check,0,NA,NA,3,shiny necklace,0,1,workerid_0232
memory_check,0,NA,NA,4,wild animal,0,1,workerid_0232
memory_check,1,NA,NA,5,long street,1,1,workerid_0232
memory_check,0,NA,NA,6,green shirt,0,1,workerid_0232
memory_check,0,NA,NA,7,beautiful watch,0,1,workerid_0232
memory_check,1,NA,NA,8,light silk,1,1,workerid_0232
memory_check,1,NA,NA,9,quiet village,1,1,workerid_0232
botcaptcha,patricia,"Joseph says to Patricia: It's a beautiful day, isn't it?",Who is Joseph talking to?,NA,NA,NA,NA,workerid_0233
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0233
memory_check,0,NA,NA,0,shiny necklace,0,1,workerid_0233
memory_check,0,NA,NA,1,beautiful watch,0,1,workerid_0233
memory_check,0,NA,NA,2,short monkey,1,0,workerid_0233
memory_check,1,NA,NA,3,dark crow,1,1,workerid_0233
memory_check,0,NA,NA,4,long snake,1,0,workerid_0233
memory_check,0,NA,NA,5,green shirt,0,1,workerid_0233
memory_check,0,NA,NA,6,purple guitar,0,1,workerid_0233
memory_check,0,NA,NA,7,wild animal,0,1,workerid_0233
memory_check,1,NA,NA,8,weak tent,1,1,workerid_0233
memory_check,1,NA,NA,9,cheap platinum,1,1,workerid_0233
botcaptcha,elizabeth,"Michael says to Elizabeth: It's a beautiful day, isn't it?",Who is Michael talking to?,NA,NA,NA,NA,workerid_0234
warm_up,buildings,NA,NA,0,tall,Empire State Building,1,workerid_0234
memory_check,0,NA,NA,0,beautiful watch,0,1,workerid_0234
memory_check,0,NA,NA,1,purple guitar,0,1,workerid_0234
memory_check,1,NA,NA,2,quiet baby,1,1,workerid_0234
memory_check,1,NA,NA,3,soft plastic,1,1,workerid_0234
memory_check,1,NA,NA,4,short bonsai tree,1,1,workerid_0234
memory_check,0,NA,NA,5,green shirt,0,1,workerid_0234
memory_check,1,NA,NA,6,fast plane,1,1,workerid_0234
memory_check,0,NA,NA,7,shiny necklace,0,1,workerid_0234
memory_check,0,NA,NA,8,wild animal,0,1,workerid_0234
